FP_ID,flag,classification,acres,n_cells,slope_mean,slope_p90,slope_max,frac_over_30
2943204,Y,III,31.400000000000002,2008,13.35754680633545,20.319442749023438,31.10854148864746,0.00199203187250996
2943144,N,III,36.0,2006,7.453489780426025,13.064310073852539,21.829803466796875,0.0
2943164,N,III,27.3,1527,13.964824676513672,24.078012466430664,31.866615295410156,0.0019646365422396855
2943165,Y,III,123.0,7282,18.660669326782227,30.8441162109375,51.479713439941406,0.11164515243065092
2943205,Y,III,112.10000000000001,7121,17.484472274780273,30.95635414123535,44.51698684692383,0.11810139025417779
2943146,Y,III,83.10000000000001,5285,12.146878242492676,20.557065963745117,31.72332000732422,0.0017029328287606433
2943207,Y,III,21.900000000000002,1368,17.977371215820312,27.366600036621094,36.17909622192383,0.05555555555555555
2943154,N,III,3.3000000000000003,5634,6.891864776611328,11.223788261413574,31.229265213012695,0.0005324813631522897
2943179,N,III,17.0,1275,11.349813461303711,24.632646560668945,32.90141296386719,0.01568627450980392
2943160,N,III,48.0,2576,13.252687454223633,24.863330841064453,48.77520751953125,0.052795031055900624
2943169,N,III,27.7,1486,0.6965890526771545,1.265259027481079,3.1922149658203125,0.0
2943186,N,III,76.2,4719,9.105384826660156,18.250141143798828,36.035621643066406,0.005509641873278237
2943201,N,III,47.300000000000004,3021,20.058204650878906,30.572038650512695,45.37230682373047,0.11651770936775901
2943201,N,III,33.6,2305,24.440624237060547,34.374691009521484,47.91471862792969,0.23774403470715835
2943255,N,III,27.1,1724,4.438267707824707,6.967399597167969,10.169257164001465,0.0
2943250,N,II,5.0,322,6.0924601554870605,9.549253463745117,13.87183952331543,0.0
2943235,N,III,1.0,151,14.152217864990234,16.609046936035156,21.27147674560547,0.0
2943234,Y,III,1.2,88,27.160032272338867,34.431819915771484,37.859859466552734,0.4431818181818182
2943234,Y,III,1.0,73,33.38665008544922,39.011924743652344,41.96397018432617,0.7123287671232876
2943234,Y,III,9.5,671,34.65336990356445,45.289329528808594,58.717185974121094,0.7242921013412816
2943234,Y,III,11.6,754,32.11843490600586,40.80024337768555,45.54281997680664,0.6803713527851459
2943234,Y,III,17.900000000000002,1105,33.169551849365234,42.483394622802734,48.37329864501953,0.7348416289592761
2943234,Y,III,10.3,677,33.72330856323242,42.15969467163086,51.026695251464844,0.7710487444608567
2943254,N,III,8.2,532,1.8210622072219849,3.1578621864318848,6.9793701171875,0.0
2943266,Y,III,58.5,3816,15.561027526855469,23.028121948242188,33.576698303222656,0.007075471698113208
2943266,Y,III,46.5,2913,14.119629859924316,24.798877716064453,38.01374435424805,0.02334363199450738
2943269,Y,III,22.7,1885,25.03717803955078,37.1642951965332,49.299503326416016,0.31989389920424405
2943269,Y,III,25.6,2621,28.508989334106445,43.18749237060547,61.037513732910156,0.5482640213658909
2943287,Y,III,40.0,2220,14.970280647277832,24.090560913085938,32.55794906616211,0.0036036036036036037
2943222,N,III,10.0,692,1.8284239768981934,4.083588600158691,8.249293327331543,0.0
2943222,N,III,23.0,1382,2.152242422103882,3.7839112281799316,6.809072017669678,0.0
2943252,N,III,17.1,1072,1.0558195114135742,1.7694960832595825,2.9411067962646484,0.0
2943252,N,III,12.200000000000001,788,0.8833328485488892,1.6626490354537964,5.225909233093262,0.0
2943230,N,III,83.4,5244,10.478560447692871,17.613658905029297,40.57618713378906,0.017543859649122806
2943251,Y,IVS,18.0,1191,17.251876831054688,29.367694854736328,40.84854507446289,0.09151973131821999
2943251,Y,IVS,66.0,3918,12.620715141296387,21.484088897705078,32.97438430786133,0.00816743236345074
2943261,N,III,4.0,271,11.50577163696289,19.09146499633789,23.513710021972656,0.0
2943283,N,II,1.0,27,7.443463325500488,10.50931167602539,13.289523124694824,0.0
2943210,N,III,22.0,1262,1.3408914804458618,2.2907345294952393,3.6057350635528564,0.0
2943280,N,III,8.5,685,7.819877624511719,10.023053169250488,13.056191444396973,0.0
2943288,N,III,32.0,1766,14.368487358093262,26.739147186279297,34.6483268737793,0.03567383918459796
2943236,N,II,1.0,143,12.413050651550293,14.472845077514648,16.301193237304688,0.0
2943253,N,III,1.8,115,1.9936795234680176,3.2411794662475586,3.867215871810913,0.0
2943253,N,III,10.9,604,8.108343124389648,13.478071212768555,19.169546127319336,0.0
2943253,N,III,3.1,220,14.124642372131348,21.021240234375,25.864965438842773,0.0
2943253,N,III,30.0,2065,2.93046498298645,5.313029766082764,28.179964065551758,0.0
2943253,N,III,36.2,1976,2.326075553894043,4.113369941711426,15.303915977478027,0.0
2943253,N,III,10.200000000000001,627,8.710591316223145,17.072830200195312,23.87967872619629,0.0
2943253,N,III,31.1,2313,9.118467330932617,16.921968460083008,25.614397048950195,0.0
2943253,N,III,0.7000000000000001,49,5.106725215911865,7.976734161376953,9.106274604797363,0.0
2943257,N,III,9.700000000000001,654,8.471325874328613,10.747187614440918,16.986942291259766,0.0
2943245,N,III,69.4,3784,10.146629333496094,13.704949378967285,32.8328971862793,0.003964059196617336
2943282,Y,III,35.2,2569,31.15559959411621,41.82018280029297,50.94404983520508,0.5663682366679642
2943285,Y,III,0.4,35,28.671056747436523,41.555694580078125,43.10682678222656,0.5142857142857142
2943285,Y,III,14.4,908,31.08083152770996,38.612213134765625,49.475399017333984,0.6497797356828194
2943285,Y,III,0.7000000000000001,56,34.97858810424805,43.10176467895508,44.5920295715332,0.75
2943285,Y,III,2.7,188,29.412405014038086,35.724971771240234,43.661048889160156,0.3829787234042553
2943285,Y,III,63.9,3832,30.00900650024414,38.32358169555664,46.31383514404297,0.5555845511482255
2943285,Y,III,51.5,3066,30.994863510131836,39.4176025390625,48.815330505371094,0.6141552511415526
2943285,Y,III,1.6,124,24.199399948120117,28.68177032470703,34.07419967651367,0.04838709677419355
2943273,Y,III,88.5,5143,9.7860689163208,17.580846786499023,40.540008544921875,0.0038887808671981333
2943350,N,III,8.0,508,1.5130062103271484,2.46000599861145,3.9699831008911133,0.0
2943301,Y,III,39.2,2525,20.96879005432129,27.706987380981445,42.31924819946289,0.06178217821782178
2943299,Y,III,39.0,2373,12.36611270904541,19.534175872802734,41.1765251159668,0.010113780025284451
2943340,Y,III,1.5,148,10.112981796264648,22.062467575073242,31.19645881652832,0.013513513513513514
2943340,Y,III,1.0,18,15.182881355285645,23.590360641479492,26.80803871154785,0.0
2943340,Y,III,42.0,2459,8.996768951416016,16.64105987548828,33.17161178588867,0.0020333468889792597
2943308,N,III,8.0,513,9.316635131835938,15.70781135559082,27.861051559448242,0.0
2943302,Y,III,5.3,378,20.356563568115234,26.49325180053711,30.283842086791992,0.005291005291005291
2943302,Y,III,23.8,1428,21.400644302368164,29.830533981323242,36.691837310791016,0.09453781512605042
2943335,N,III,36.300000000000004,2320,16.65336036682129,25.652877807617188,36.93805694580078,0.026724137931034484
2943336,N,III,34.7,2218,20.22227668762207,29.45574188232422,37.789058685302734,0.07619477006311992
2943323,N,III,15.0,962,12.770225524902344,22.218358993530273,32.647071838378906,0.004158004158004158
2943323,N,III,7.5,689,12.937283515930176,22.239246368408203,31.267013549804688,0.002902757619738752
2943323,N,III,30.0,1822,13.891568183898926,22.176288604736328,35.35425567626953,0.022502744237102086
2943307,N,IVG,3.0,111,2.7588181495666504,8.448123931884766,9.787148475646973,0.0
2943296,Y,III,78.9,4973,11.589179992675781,19.043838500976562,50.66767883300781,0.017494470138749246
2943360,Y,III,59.300000000000004,3740,18.7161922454834,30.705259323120117,40.518226623535156,0.11764705882352941
2943378,Y,III,58.0,3525,14.171414375305176,27.56897735595703,38.532196044921875,0.0649645390070922
2943300,N,III,4.0,86,7.559178352355957,11.241525650024414,12.29582405090332,0.0
2943300,N,III,10.0,488,6.093279838562012,7.644643783569336,10.334737777709961,0.0
2943300,N,III,4.0,89,7.579367637634277,9.773039817810059,10.30538558959961,0.0
2943333,N,III,57.0,2875,8.559652328491211,16.6746826171875,35.56643295288086,0.0017391304347826088
2943355,N,III,15.0,960,6.2431254386901855,10.09559440612793,22.596477508544922,0.0
2943354,N,III,12.0,981,7.598930358886719,12.302563667297363,25.417728424072266,0.0
2943344,Y,III,75.0,4866,17.30437660217285,27.33419418334961,37.86280822753906,0.04603370324702014
2943344,Y,III,120.0,7189,11.184488296508789,21.126190185546875,34.47637176513672,0.016413965781054387
2943337,N,II,2.5,123,14.24336051940918,19.842424392700195,22.114784240722656,0.0
2943339,Y,III,19.0,1095,10.696406364440918,16.193931579589844,24.511518478393555,0.0
2943376,N,III,85.2,5057,11.088746070861816,20.584423065185547,37.90406799316406,0.015028673126359502
2943338,N,III,7.0,548,5.250210762023926,7.896722316741943,10.409103393554688,0.0
2943338,N,III,10.700000000000001,617,1.6768097877502441,2.7173707485198975,4.993353843688965,0.0
2943338,N,III,130.8,7484,2.0471901893615723,3.883694887161255,11.52474594116211,0.0
2943380,Y,III,68.7,4165,18.68227767944336,32.74837875366211,46.89130783081055,0.19231692677070827
2943342,N,III,4.5,293,12.31716537475586,22.732370376586914,34.184478759765625,0.010238907849829351
2943343,N,III,14.0,900,9.467496871948242,15.846540451049805,26.158161163330078,0.0
2943352,Y,III,174.3,10436,17.313966751098633,30.924381256103516,44.55031967163086,0.11565733997700268
2943375,N,III,90.5,5551,6.839893817901611,10.965200424194336,24.86461067199707,0.0
2943369,Y,III,99.2,6428,18.654638290405273,34.97560501098633,49.662925720214844,0.17128189172370878
2943385,Y,IVS,62.0,4046,26.772247314453125,38.346275329589844,47.46879196166992,0.375185368264953
2943389,Y,III,52.0,2853,19.089641571044922,30.089481353759766,41.80936050415039,0.10304942166140904
2943424,N,III,24.5,1113,3.737011671066284,6.641936302185059,11.410842895507812,0.0
2943424,N,III,9.1,366,4.048303604125977,5.732051849365234,9.073159217834473,0.0
2943399,Y,III,205.0,12129,10.288302421569824,17.52298355102539,29.866596221923828,0.0
2943459,N,III,20.0,1385,9.877202033996582,18.594579696655273,33.10910415649414,0.0021660649819494585
2943423,N,III,20.0,1351,0.9108571410179138,1.2703126668930054,2.418424129486084,0.0
2943423,N,III,3.0,209,1.009193778038025,1.5127207040786743,2.630971670150757,0.0
2943457,N,III,20.0,1262,19.179784774780273,29.694847106933594,44.170692443847656,0.09112519809825674
2943398,Y,IVS,74.9,4750,21.216615676879883,36.75880813598633,55.46622848510742,0.18294736842105264
2943386,Y,IVS,36.1,2164,26.908178329467773,42.029571533203125,49.78683090209961,0.4121996303142329
2943397,Y,III,185.6,13694,18.93694496154785,30.707279205322266,52.208438873291016,0.11311523294873667
2943450,N,III,73.0,3999,15.500672340393066,24.988637924194336,40.980159759521484,0.02275568892223056
2943451,N,III,41.0,2437,16.700519561767578,26.74800682067871,41.14867401123047,0.043085761181780875
2943405,N,III,38.0,2100,1.8641679286956787,2.29817533493042,21.425155639648438,0.0
2943434,N,III,45.0,2661,7.356518268585205,20.74381446838379,32.99317932128906,0.012025554302893648
2943441,N,II,1.0,92,10.86415958404541,12.53609561920166,14.091978073120117,0.0
2943471,N,III,50.4,3074,11.894427299499512,20.703523635864258,36.64909744262695,0.016916070266753416
2943403,N,III,2.5,132,3.4700515270233154,7.809449195861816,11.637222290039062,0.0
2943403,N,III,4.3,323,4.07574462890625,8.982336044311523,13.396638870239258,0.0
2943460,N,III,15.0,903,9.156708717346191,18.864856719970703,33.494346618652344,0.008859357696566999
2943460,N,III,8.0,369,7.221127986907959,10.269645690917969,13.977315902709961,0.0
2943455,Y,III,127.0,7364,16.525188446044922,25.312557220458984,48.52834701538086,0.04114611624117327
2943455,Y,III,16.0,1036,12.6127290725708,25.815998077392578,34.32588195800781,0.029922779922779922
2943420,N,III,34.800000000000004,1909,1.1238356828689575,1.9064451456069946,10.867389678955078,0.0
2943443,N,II,67.4,4101,4.948481559753418,9.764554977416992,22.00686264038086,0.0
2943446,Y,III,133.2,8512,10.792448997497559,18.694786071777344,32.168094635009766,0.0007048872180451127
2943410,Y,III,73.0,4400,11.917668342590332,21.38918113708496,34.907203674316406,0.011363636363636364
2943488,Y,III,78.0,4653,22.632173538208008,34.49373245239258,44.70012664794922,0.24500322372662797
2943508,N,II,10.0,624,3.6706910133361816,6.007868766784668,8.44271469116211,0.0
2943501,Y,III,83.3,4737,15.480327606201172,22.372432708740234,33.25156784057617,0.008866371120962635
2943538,N,III,67.0,3896,3.637192964553833,6.708410263061523,16.130996704101562,0.0
2943520,Y,III,72.4,785,11.191680908203125,24.210357666015625,33.72443389892578,0.03694267515923567
2943518,Y,IVS,101.9,6220,32.12102127075195,41.243873596191406,65.31124877929688,0.6282958199356913
2943495,N,III,10.0,629,15.955639839172363,21.848928451538086,31.28506851196289,0.009538950715421303
2943487,N,III,37.0,2412,9.151232719421387,17.401979446411133,28.949800491333008,0.0
2943487,N,III,62.0,3854,5.535332679748535,9.372750282287598,15.325139045715332,0.0
2943487,N,III,44.0,2671,7.973346710205078,12.707213401794434,21.748371124267578,0.0
2943511,Y,III,41.2,2557,12.655961990356445,20.313016891479492,37.698638916015625,0.010559249120062574
2943507,N,III,29.0,1829,4.844722747802734,8.584953308105469,22.182567596435547,0.0
2943531,N,III,2.6,197,1.662613868713379,3.0060884952545166,4.0690016746521,0.0
2943531,N,III,8.0,491,1.2682784795761108,2.8300869464874268,4.861299991607666,0.0
2943513,Y,III,57.0,3411,11.274262428283691,25.53103256225586,40.389400482177734,0.04661389621811785
2943496,N,III,4.0,331,13.90544605255127,20.35923194885254,24.89801025390625,0.0
2943548,N,III,7.0,324,1.5141061544418335,3.3797309398651123,6.644830703735352,0.0
2943498,Y,III,57.800000000000004,3212,32.816524505615234,41.525203704833984,54.34722137451172,0.7347447073474471
2943498,Y,III,118.3,8517,21.778276443481445,33.18941116333008,45.93419647216797,0.19009040742045322
2943498,Y,III,2.0,260,28.548137664794922,34.43854904174805,41.249698638916016,0.39615384615384613
2943498,Y,III,79.0,4604,29.59231185913086,37.85040283203125,48.59953308105469,0.5314943527367506
2943562,Y,III,49.6,3148,36.899967193603516,44.61585235595703,56.49080276489258,0.8344980940279543
2943522,Y,III,88.7,5145,12.780227661132812,21.637386322021484,45.77358627319336,0.02585034013605442
2943522,Y,III,2.8000000000000003,191,17.178651809692383,34.700904846191406,47.4659423828125,0.13089005235602094
2943497,N,III,23.5,1428,12.600618362426758,22.893491744995117,34.667884826660156,0.0196078431372549
2943497,N,III,0.2,23,3.377622127532959,6.31593656539917,7.111837863922119,0.0
2943489,Y,III,101.0,5826,10.970354080200195,19.921459197998047,44.2236442565918,0.021455544112598694
2943491,Y,III,68.4,4036,15.053877830505371,22.60140037536621,31.660533905029297,0.0004955401387512388
2943519,N,III,86.9,5101,9.556153297424316,20.040327072143555,33.6880989074707,0.003136639874534405
2943541,Y,III,117.0,6873,16.92359161376953,33.03697967529297,50.260475158691406,0.134730103302779
2943515,N,III,0.5,79,11.210722923278809,19.403968811035156,27.331314086914062,0.0
2943515,N,III,6.4,341,24.818660736083984,30.617679595947266,32.88187789916992,0.1348973607038123
2943569,N,III,9.5,574,7.88161039352417,11.706335067749023,15.661916732788086,0.0
2943524,Y,III,24.400000000000002,4002,28.373180389404297,39.18838119506836,49.83671951293945,0.46351824087956023
2943532,Y,III,48.7,3012,21.759658813476562,28.71735954284668,39.35457992553711,0.0600929614873838
2943571,Y,IVS,50.800000000000004,3271,31.044567108154297,42.30972671508789,55.503013610839844,0.5872821767043718
2943564,Y,III,78.10000000000001,4906,25.48940658569336,34.63816833496094,42.14495086669922,0.3509987770077456
2943563,Y,III,74.3,4941,11.630058288574219,16.948192596435547,25.726789474487305,0.0
2943539,Y,III,109.5,6735,29.058528900146484,39.1907958984375,50.83454513549805,0.5153674832962138
2943570,N,III,12.0,808,7.261033535003662,11.345561027526855,15.633299827575684,0.0
2943555,N,III,59.5,3675,8.365323066711426,15.080904006958008,28.78078269958496,0.0
2943558,Y,III,143.0,8530,19.912206649780273,32.87952423095703,50.10664367675781,0.14759671746776085
2943558,Y,III,3.0,225,25.361528396606445,41.20928955078125,64.77589416503906,0.25333333333333335
2943537,N,III,35.0,2275,2.8831698894500732,5.253789901733398,13.32000732421875,0.0
2943599,N,III,52.0,2465,3.9802663326263428,6.01743221282959,11.469114303588867,0.0
2943581,N,III,58.0,3817,6.8488593101501465,14.561975479125977,24.58563804626465,0.0
2943598,Y,III,100.0,6090,26.455806732177734,39.4195556640625,52.850433349609375,0.4262725779967159
2943573,N,III,50.0,2344,1.8740142583847046,2.5559375286102295,38.76951217651367,0.007679180887372013
2943623,N,II,2.5,176,1.4056153297424316,1.9647624492645264,2.4578022956848145,0.0
2943617,N,III,6.0,347,14.83481216430664,27.932878494262695,34.683780670166016,0.05763688760806916
2943624,Y,III,132.0,6737,10.161789894104004,17.809144973754883,36.30482482910156,0.005343624758794715
2943590,Y,III,18.5,1246,20.063884735107422,28.467416763305664,39.191043853759766,0.05778491171749599
2943590,Y,III,10.3,671,17.32450294494629,25.439971923828125,32.56385803222656,0.011922503725782414
2943590,Y,III,65.7,3938,16.795839309692383,27.133691787719727,40.139747619628906,0.042153377348908075
2943650,N,II,6.6000000000000005,373,15.691712379455566,21.826868057250977,29.8216495513916,0.0
2943616,N,III,23.400000000000002,1500,8.769325256347656,16.562814712524414,32.37113952636719,0.009333333333333334
2943640,N,III,128.0,7519,5.112281799316406,10.390730857849121,23.33174705505371,0.0
2943635,Y,III,67.0,3358,10.826991081237793,28.105571746826172,42.3012580871582,0.07921381774865992
2943658,N,II,1.0,48,6.807506561279297,8.866056442260742,9.882991790771484,0.0
2943658,N,II,1.8,140,7.159757137298584,9.165729522705078,20.931135177612305,0.0
2943620,N,III,1.7,141,6.754840850830078,10.022136688232422,15.140615463256836,0.0
2943621,N,II,7.8,574,14.042951583862305,17.666934967041016,21.24360466003418,0.0
2943610,Y,III,37.0,2307,12.003668785095215,18.34596824645996,32.386966705322266,0.002167316861725184
2943651,N,II,5.0,331,3.4091081619262695,4.595869541168213,6.243277072906494,0.0
2943607,N,III,1.1,49,13.385461807250977,16.428207397460938,18.044496536254883,0.0
2943637,N,III,8.0,353,8.829854011535645,18.737485885620117,21.417800903320312,0.0
2943644,N,III,4.0,330,3.2936959266662598,3.833977460861206,4.2898268699646,0.0
2943644,N,III,4.0,213,3.091679334640503,3.5209927558898926,4.4082794189453125,0.0
2943644,N,III,2.0,217,4.686532020568848,5.540125370025635,5.870500087738037,0.0
2943655,N,III,35.0,2190,6.336006164550781,15.291499137878418,48.311729431152344,0.033789954337899546
2943675,N,III,27.6,1729,7.262540340423584,11.68430233001709,17.966386795043945,0.0
2943669,N,III,12.0,777,11.459062576293945,17.9503116607666,27.46433448791504,0.0
2943676,N,III,72.10000000000001,4605,10.373331069946289,17.754533767700195,28.36060905456543,0.0
2943697,Y,III,22.0,1513,14.808279037475586,23.50216293334961,42.585487365722656,0.024454725710508923
2943697,Y,III,44.0,2849,9.015769004821777,15.538414001464844,29.36273956298828,0.0
2943697,Y,III,36.0,2343,14.31009292602539,24.9156494140625,38.2995719909668,0.02390098164746052
2943686,N,III,10.0,579,2.874356508255005,4.2762322425842285,6.124976634979248,0.0
2943667,Y,IVS,33.2,2266,21.0411319732666,36.523345947265625,47.66069412231445,0.2528684907325684
2943691,Y,III,10.0,722,12.208348274230957,19.437759399414062,25.943294525146484,0.0
2943691,Y,III,37.800000000000004,1813,12.1416654586792,23.643741607666016,33.98757553100586,0.01709873138444567
2943717,Y,III,31.900000000000002,1961,27.483720779418945,37.354400634765625,47.559165954589844,0.39877613462519124
2943695,N,III,8.0,439,14.860231399536133,24.715694427490234,37.89850616455078,0.04783599088838269
2943731,Y,III,92.5,5898,17.021102905273438,25.056903839111328,39.05791473388672,0.020684977958630044
2943723,N,III,5.0,391,15.366058349609375,24.343290328979492,29.374248504638672,0.0
2943711,Y,III,73.5,608,21.876441955566406,32.43983459472656,40.85031509399414,0.1924342105263158
2943740,Y,III,60.7,3818,9.128440856933594,16.169334411621094,29.50676155090332,0.0
2943727,N,III,3.0,128,20.996736526489258,34.3000602722168,41.0521354675293,0.2109375
2943728,N,III,12.0,823,13.619606018066406,29.88347625732422,33.305606842041016,0.09963547995139732
2943776,Y,III,89.0,5362,14.25570297241211,23.11524772644043,40.658966064453125,0.00876538604998135
2943800,N,III,4.0,166,1.5540286302566528,2.8060665130615234,5.418803691864014,0.0
2943800,N,III,0.5,32,1.8692364692687988,3.675755739212036,5.013720512390137,0.0
2943800,N,III,13.0,815,1.1087597608566284,2.4415903091430664,13.571590423583984,0.0
2943800,N,III,9.0,355,4.713829517364502,11.572525024414062,20.346792221069336,0.0
2943800,N,III,5.0,316,1.7908825874328613,4.50356388092041,12.20199203491211,0.0
2943766,Y,III,18.0,991,11.361713409423828,16.829980850219727,37.73175811767578,0.05348133198789102
2943763,Y,IVS,83.3,5047,34.820640563964844,43.73992919921875,55.223331451416016,0.768377253814147
2943793,N,III,5.0,492,7.178962230682373,8.830917358398438,10.432160377502441,0.0
2943793,N,III,12.0,670,4.94068717956543,6.954068660736084,11.026948928833008,0.0
2943780,Y,III,85.0,5123,8.453690528869629,12.822029113769531,25.285381317138672,0.0
2943782,N,III,37.0,2264,0.9140992760658264,1.7256193161010742,4.706658363342285,0.0
2943761,Y,III,105.8,6526,25.668441772460938,39.79570007324219,58.13417434692383,0.33879865154765554
2943779,N,III,8.5,560,3.2586917877197266,6.388613700866699,10.985901832580566,0.0
2943745,N,III,20.5,2334,10.103666305541992,22.88427734375,32.5459098815918,0.008140531276778063
2943745,N,III,1.8,140,2.1755475997924805,3.0807929039001465,3.5912671089172363,0.0
2943785,Y,IVS,80.2,5005,20.203527450561523,29.176910400390625,40.49238967895508,0.07452547452547452
2943785,Y,IVS,13.700000000000001,853,19.746809005737305,28.83096694946289,40.64438247680664,0.06799531066822978
2943808,N,III,65.0,756,11.046448707580566,17.391714096069336,24.547910690307617,0.0
2943764,Y,III,36.2,2255,29.56340789794922,41.60361862182617,51.21440887451172,0.5095343680709534
2943783,N,III,8.8,286,1.6126375198364258,2.6713509559631348,3.0964362621307373,0.0
2943783,N,III,4.3,546,2.1050527095794678,3.1956100463867188,5.173287391662598,0.0
2943821,Y,III,49.0,3144,15.102853775024414,25.39206314086914,37.86929702758789,0.031170483460559797
2943748,Y,III,49.0,2976,11.978387832641602,18.627944946289062,27.904151916503906,0.0
2943819,Y,IVS,109.5,6754,33.12472152709961,42.31720733642578,55.68025207519531,0.7126147468167012
2943809,Y,III,89.0,5366,14.745527267456055,28.108871459960938,45.93392562866211,0.07827059262020127
2943762,Y,III,68.60000000000001,4233,19.032793045043945,28.79392433166504,40.113800048828125,0.0720529175525632
2943820,Y,III,36.7,2325,12.01950740814209,20.718713760375977,33.938629150390625,0.0064516129032258064
2943820,Y,III,38.7,2362,19.205625534057617,29.751415252685547,37.44863510131836,0.09483488569009314
2943751,N,III,25.0,871,6.820174694061279,9.303033828735352,21.614986419677734,0.0
2943797,Y,IVS,39.4,2441,31.392290115356445,41.33639144897461,56.190032958984375,0.6042605489553462
2943799,N,III,65.0,2364,20.766860961914062,38.966796875,57.992576599121094,0.16032148900169205
2943823,Y,III,42.7,2681,24.400056838989258,34.35371780395508,41.244300842285156,0.36963819470346887
2943849,N,III,36.2,2284,15.69399356842041,28.066970825195312,41.43450927734375,0.06873905429071804
2943874,Y,III,30.0,985,9.39908504486084,14.57258129119873,19.634475708007812,0.0
2943853,N,III,15.0,995,12.761216163635254,21.804506301879883,43.695289611816406,0.01407035175879397
2943838,Y,III,94.3,5973,15.461015701293945,33.342552185058594,58.48856735229492,0.131592164741336
2943841,Y,III,72.60000000000001,4416,8.80491828918457,14.156597137451172,30.318363189697266,0.0004528985507246377
2943824,Y,III,94.8,5867,22.17644500732422,32.755767822265625,55.25368881225586,0.18169422191920914
2943822,Y,IVS,73.7,4650,33.98493957519531,43.81700897216797,53.193878173828125,0.7212903225806452
2943878,N,II,6.0,351,9.188980102539062,12.343173027038574,15.031603813171387,0.0
2943861,Y,III,45.0,3777,10.431730270385742,19.0450382232666,32.15083694458008,0.0021180831347630395
2943850,Y,III,45.5,673,10.11473560333252,17.353012084960938,36.23707580566406,0.007429420505200594
2943870,Y,III,121.0,7289,15.962958335876465,28.732818603515625,51.45695877075195,0.07957195774454658
2943886,Y,III,97.3,5940,12.855100631713867,22.322731018066406,46.62387466430664,0.038047138047138045
2943830,N,III,6.0,388,18.870105743408203,29.13488006591797,39.39056396484375,0.08505154639175258
2943890,Y,III,59.0,3863,17.61663055419922,29.4502010345459,43.174922943115234,0.08646129950815429
2943857,N,III,1.0,73,3.638279676437378,7.507519721984863,14.17784309387207,0.0
2943857,N,III,36.0,2172,2.948413848876953,6.510651111602783,16.817150115966797,0.0
2943857,N,III,2.0,60,3.1899938583374023,5.433511257171631,8.47369384765625,0.0
2943859,N,III,35.0,2673,4.4469499588012695,12.223209381103516,27.9007511138916,0.0
2943891,Y,III,29.5,1852,14.993600845336914,23.39975929260254,40.053077697753906,0.055615550755939526
2943876,N,III,4.1,252,1.5968923568725586,2.40948224067688,9.874506950378418,0.0
2943846,N,III,9.0,576,10.786540031433105,15.813081741333008,25.735301971435547,0.0
2943837,Y,III,93.2,5545,22.448728561401367,32.40848159790039,48.19718551635742,0.16266907123534716
2943910,Y,III,120.0,7108,15.337133407592773,27.374042510986328,45.0484619140625,0.0723128868880135
2943933,Y,III,2.5,168,14.85832691192627,24.319055557250977,34.90494155883789,0.03571428571428571
2943933,Y,III,42.5,2626,10.83573055267334,17.32913589477539,33.73212432861328,0.003427265803503427
2943933,Y,III,44.0,2820,10.171005249023438,18.345090866088867,35.962852478027344,0.0070921985815602835
2943937,Y,III,30.3,1780,13.864893913269043,27.873958587646484,37.39767837524414,0.062359550561797754
2943937,Y,III,54.6,3218,7.302394866943359,13.609081268310547,32.38203811645508,0.0018645121193287756
2943937,Y,III,2.7,203,4.88656759262085,8.397096633911133,18.66388702392578,0.0
2943937,Y,III,85.3,5150,12.00471305847168,27.21940803527832,40.755306243896484,0.06466019417475728
2943937,Y,III,9.9,657,6.498353004455566,12.431955337524414,26.735729217529297,0.0
2943937,Y,III,16.6,1057,5.836520195007324,9.759833335876465,26.781452178955078,0.0
2943921,N,III,6.0,308,3.6560704708099365,5.916599750518799,10.307149887084961,0.0
2943929,N,III,35.0,1793,4.012028694152832,9.801711082458496,34.633522033691406,0.004461795872838818
2943940,Y,III,21.0,1310,18.896194458007812,26.173173904418945,36.508453369140625,0.019083969465648856
2943940,Y,III,4.5,299,25.127676010131836,31.219160079956055,35.006717681884766,0.14046822742474915
2943940,Y,III,3.5,281,14.262809753417969,23.858827590942383,31.956256866455078,0.017793594306049824
2943940,Y,III,15.0,877,13.778833389282227,22.8647518157959,38.25446319580078,0.02280501710376283
2943909,N,III,15.0,891,10.195698738098145,18.472610473632812,26.154264450073242,0.0
2943957,N,III,36.0,2108,13.01513957977295,17.974123001098633,28.784381866455078,0.0
2943962,Y,III,99.7,6239,17.38064193725586,27.080856323242188,38.18777084350586,0.04103221670139445
2943930,N,III,15.0,900,1.7716505527496338,2.760265827178955,3.8100388050079346,0.0
2943920,N,III,2.0,204,16.15998077392578,31.24179458618164,37.15644454956055,0.13725490196078433
2943918,N,III,6.0,788,2.036219358444214,3.061448335647583,4.746842384338379,0.0
2943917,N,III,0.8,82,5.095004081726074,7.4605183601379395,9.6688871383667,0.0
2943917,N,III,10.4,661,1.1460928916931152,1.9795461893081665,3.1878321170806885,0.0
2943917,N,III,8.9,569,1.8726375102996826,3.8468892574310303,10.189496040344238,0.0
2943954,N,III,3.0,270,11.91656494140625,16.490324020385742,21.072885513305664,0.0
2943975,Y,III,74.0,4470,20.97154426574707,29.466196060180664,46.47758483886719,0.08791946308724832
2943967,Y,III,97.0,6116,16.371906280517578,25.532073974609375,38.40666198730469,0.022727272727272728
2943943,N,II,4.9,322,1.1641124486923218,1.901821255683899,3.8024532794952393,0.0
